PROVINCE_STATE,COUNTRY_REGION,LAST_UPDATE,LAT,LONG_,CONFIRMED,DEATHS,RECOVERED,ACTIVE,FIPS,INCIDENT_RATE,TOTAL_TEST_RESULTS,PEOPLE_HOSPITALIZED,CASE_FATALITY_RATIO,UID,ISO3,TESTING_RATE,HOSPITALIZATION_RATE,CODE
Diamond Princess,US,2021-01-05 05:30:00,,,49,0,,49,88888,,,,0,84088888,USA,,,
District of Columbia,US,2021-01-05 05:30:00,38.8974,-77.0268,29904,797,21127,7980,11,4237.200478,921119,,2.665195292,84000011,USA,130516.5151,,
Florida,US,2021-01-05 05:30:00,27.7663,-81.6868,1376692,22090,,1354602,12,6409.855936,16095888,,1.604570957,84000012,USA,74942.19712,,
Georgia,US,2021-01-05 05:30:00,33.0406,-83.6431,696063,10971,,685092,13,6555.85635,5482790,,1.576150435,84000013,USA,51639.5551,,
Grand Princess,US,2021-01-05 05:30:00,,,103,3,,100,99999,,,,2.912621359,84099999,USA,,,
Guam,US,2021-01-05 05:30:00,13.4443,144.7937,7344,122,7089,133,66,4471.804614,96836,,1.661220044,316,GUM,58964.00757,,
Hawaii,US,2021-01-05 05:30:00,21.0943,-157.4983,22602,289,11958,10131,15,1580.510103,828410,,1.291446957,84000015,USA,58508.82001,,
Idaho,US,2021-01-05 05:30:00,44.2405,-114.4788,143305,1459,60820,81026,16,8019.014417,549099,,1.018108231,84000016,USA,30726.30262,,
Illinois,US,2021-01-05 05:30:00,40.3495,-88.9861,984880,18412,,966468,17,7772.205747,13530371,,1.869466331,84000017,USA,106775.2693,,
Indiana,US,2021-01-05 05:30:00,39.8494,-86.2583,529688,9735,351569,169605,18,7867.955573,5814026,,1.607361315,84000018,USA,86361.21315,,
Iowa,US,2021-01-05 05:30:00,42.0115,-93.2105,286356,3992,244677,37687,19,9076.058534,1179621,,1.394068921,84000019,USA,37388.10866,,
Kansas,US,2021-01-05 05:30:00,38.5266,-96.7265,234069,2911,4643,226764,20,8042.284491,1024129,,1.233477168,84000020,USA,35153.40262,,
Kentucky,US,2021-01-05 05:30:00,37.6681,-84.6701,279142,2749,37455,238938,21,6248.040087,3224871,,0.984803433,84000021,USA,72182.3419,,
Louisiana,US,2021-01-05 05:30:00,31.1695,-91.8678,322181,7585,263712,50884,22,6930.421094,4265759,,2.354266701,84000022,USA,91760.55123,,
Maine,US,2021-01-05 05:30:00,44.6939,-69.3819,25967,361,11548,14058,23,1931.76374,1133981,,1.390226056,84000023,USA,84360.27948,,
Maryland,US,2021-01-05 05:30:00,39.0639,-76.8021,287802,6027,9383,272392,24,4760.457054,5869617,,2.09414806,84000024,USA,97087.78831,,
Massachusetts,US,2021-01-05 05:30:00,42.2302,-71.5301,392568,12671,261672,118225,25,5695.579675,11146494,,3.227721057,84000025,USA,161719.1026,,
Michigan,US,2021-01-05 05:30:00,43.3266,-84.5361,543611,13391,363611,166609,26,5443.264082,8294479,,2.463342353,84000026,USA,83053.9478,,
Minnesota,US,2021-01-05 05:30:00,45.6945,-93.9002,423688,5502,405556,12630,27,7512.688771,5484851,,1.298597081,84000027,USA,97255.47695,,
Mississippi,US,2021-01-05 05:30:00,32.7416,-89.6787,223677,4884,182103,36690,28,7515.651938,1351335,,2.18350568,84000028,USA,45405.48877,,
Missouri,US,2021-01-05 05:30:00,38.4561,-92.2884,454015,5772,,408477,29,6748.967157,3697356,,1.384794779,84000029,USA,60242.75967,,
Montana,US,2021-01-05 05:30:00,46.9219,-110.4544,82664,975,76633,5056,30,7734.440642,810880,,1.179473531,84000030,USA,75869.82516,,
Nebraska,US,2021-01-05 05:30:00,41.1254,-98.2681,169585,1682,112856,55047,31,8766.764819,1775908,,0.991833004,84000031,USA,91806.27872,,
Nevada,US,2021-01-05 05:30:00,38.3135,-117.0554,233032,3206,,229826,32,7565.590834,2140442,,1.375776717,84000032,USA,69491.35044,,
New Hampshire,US,2021-01-05 05:30:00,43.4525,-71.5639,47870,781,40347,6200,33,3480.739657,1055767,,1.650185936,84000033,USA,77646.42634,,
New Jersey,US,2021-01-05 05:30:00,40.2989,-74.521,547247,19225,57168,416709,34,5551.58131,7804170,,3.898787675,84000034,USA,87863.12835,,
New Mexico,US,2021-01-05 05:30:00,34.8405,-106.2485,147315,2574,69903,74838,35,7025.608669,2012759,,1.747276245,84000035,USA,95990.61249,,
New York,US,2021-01-05 05:30:00,42.1657,-74.9481,1035139,38599,104939,891601,36,5321.077205,25983464,,3.728871195,84000036,USA,133566.6205,,
North Carolina,US,2021-01-05 05:30:00,35.6301,-79.8064,570111,6941,487090,76080,37,5435.797425,7167886,,1.21748221,84000037,USA,68343.14065,,
North Dakota,US,2021-01-05 05:30:00,47.5289,-99.784,93240,1319,90013,1915,38,12235.22496,1256505,,1.407121407,84000038,USA,164882.2537,,
Northern Mariana Islands,US,2021-01-05 05:30:00,15.0979,145.6739,122,2,29,91,69,221.2389381,17551,,1.639344262,580,MNP,31827.5787,,
Ohio,US,2021-01-05 05:30:00,40.3888,-82.7649,727423,14196,585091,133189,39,6223.088176,7929279,,1.256902792,84000039,USA,67834.81192,,
Oklahoma,US,2021-01-05 05:30:00,35.5653,-96.9289,307091,2552,267573,36646,40,7752.672436,2701089,,0.831890889,84000040,USA,68261.53136,,
Oregon,US,2021-01-05 05:30:00,44.572,-122.0709,118453,1506,5870,111077,41,2808.449175,2722777,,1.27139034,84000041,USA,64555.40021,,
Pennsylvania,US,2021-01-05 05:30:00,40.5908,-77.2098,671190,16432,465567,188137,42,5233.866394,7735808,,2.437917793,84000042,USA,30981.77166,,
Puerto Rico,US,2021-01-05 05:30:00,18.2208,-66.5901,78805,1555,69699,7551,72,2467.518804,384777,,1.973225049,630,PRI,12048.02339,,
Rhode Island,US,2021-01-05 05:30:00,41.6809,-71.5118,92708,1992,5636,85217,44,8751.313292,2046375,,2.000906071,84000044,USA,193170.6944,,
South Carolina,US,2021-01-05 05:30:00,33.8569,-80.945,325472,5484,156090,163898,45,6321.423175,3282238,,1.684937568,84000045,USA,63748.69531,,
South Dakota,US,2021-01-05 05:30:00,44.2998,-99.4388,100643,1513,93099,6031,46,11376.47387,376356,,1.503333565,84000046,USA,42542.49377,,
Tennessee,US,2021-01-05 05:30:00,35.7478,-86.6923,612250,7168,530494,74588,47,8965.21307,5751015,,1.170763577,84000047,USA,84212.4538,,
Texas,US,2021-01-05 05:30:00,31.0545,-97.5635,1831146,28570,1464746,335902,48,6308.47878,14189167,,1.560847125,84000048,USA,48935.11254,,
Utah,US,2021-01-05 05:30:00,40.15,-111.8624,285633,1305,234298,50030,49,8909.442981,2284687,,0.456879982,84000049,USA,71263.78449,,
Vermont,US,2021-01-05 05:30:00,44.0459,-72.7107,7873,144,5361,2368,50,1261.72096,712861,,1.829035946,84000050,USA,114242.5588,,
Virgin Islands,US,2021-01-05 05:30:00,18.3358,-64.8963,2055,24,1920,111,78,1915.76239,36408,,1.167883212,850,VIR,33941.15673,,
Virginia,US,2021-01-05 05:30:00,37.7693,-78.17,367536,5132,31561,330843,51,4305.959602,4383477,,1.396325802,84000051,USA,51355.71721,,
Washington,US,2021-01-05 05:30:00,47.4009,-121.4905,256435,3482,,252953,53,3367.545677,3909972,,1.357848968,84000053,USA,51346.38136,,
West Virginia,US,2021-01-05 05:30:00,38.4912,-80.9545,91886,1396,63128,27362,54,5127.146378,1566412,,1.519273883,84000054,USA,87404.21405,,
Wisconsin,US,2021-01-05 05:30:00,44.2685,-89.6165,527871,5269,456529,66073,55,9066.156868,5423138,,0.998160535,84000055,USA,93142.11204,,
Wyoming,US,2021-01-05 05:30:00,42.756,-107.3025,45257,438,43420,1399,56,7819.662416,514334,,0.967806085,84000056,USA,88868.42364,,
Alabama,US,2021-01-06 05:30:00,32.3182,-86.9023,379593,4886,202137,172570,1,7741.763772,1910881,,1.287168098,84000001,USA,38972.23947,,
Alaska,US,2021-01-06 05:30:00,61.3707,-152.4044,48582,218,7165,41177,2,6638.005864,1302859,,0.44892916,84000002,USA,178096.9045,,
American Samoa,US,2021-01-06 05:30:00,-14.271,-170.132,0,0,,0,60,0,2140,,,16,ASM,3846.084722,,
Arizona,US,2021-01-06 05:30:00,33.7298,-111.4312,567474,9317,80302,477855,4,7796.346526,5324030,,1.641837335,84000004,USA,40580.3935,,
Arkansas,US,2021-01-06 05:30:00,34.9697,-92.3731,238888,3836,210617,24435,5,7915.95478,2104323,,1.605773417,84000005,USA,69730.27407,,
California,US,2021-01-06 05:30:00,36.1162,-119.6816,2529480,27605,,2468414,6,6316.56184,34330784,,1.09783822,84000006,USA,86886.4908,,
Colorado,US,2021-01-06 05:30:00,39.0598,-105.3111,346893,4991,18534,323368,8,6023.769799,4562056,,1.438772186,84000008,USA,79219.74544,,
Connecticut,US,2021-01-06 05:30:00,41.5978,-72.7554,196968,6192,9800,180976,9,5524.604331,4499515,,3.143657853,84000009,USA,126203.4445,,
Delaware,US,2021-01-06 05:30:00,39.3185,-75.5071,61100,1093,18851,41302,10,6274.620955,1013723,,1.549918167,84000010,USA,104103.561,,
Diamond Princess,US,2021-01-06 05:30:00,,,49,0,,49,88888,,,,0,84088888,USA,,,
District of Columbia,US,2021-01-06 05:30:00,38.8974,-77.0268,30166,801,21337,8028,11,4274.324158,926717,,2.6553073,84000011,USA,131309.7149,,
Florida,US,2021-01-06 05:30:00,27.7663,-81.6868,1392123,22188,,1369935,12,6481.702425,16196076,,1.593824684,84000012,USA,75408.67085,,
Georgia,US,2021-01-06 05:30:00,33.0406,-83.6431,706154,11072,,695082,13,6650.898245,5509880,,1.567929942,84000013,USA,51894.70176,,
Grand Princess,US,2021-01-06 05:30:00,,,103,3,,100,99999,,,,2.912621359,84099999,USA,,,
Guam,US,2021-01-06 05:30:00,13.4443,144.7937,7357,123,7132,102,66,4479.72039,97503,,1.671877124,316,GUM,59370.14778,,
Hawaii,US,2021-01-06 05:30:00,21.0943,-157.4983,22757,289,11958,10238,15,1588.067283,832476,,1.285301312,84000015,USA,58795.99286,,
Idaho,US,2021-01-06 05:30:00,44.2405,-114.4788,144843,1471,61493,81879,16,8105.07732,550308,,1.015582389,84000016,USA,30793.95545,,
Illinois,US,2021-01-06 05:30:00,40.3495,-88.9861,991719,18562,,973157,17,7826.175891,13617454,,1.871699544,84000017,USA,107462.487,,
Indiana,US,2021-01-06 05:30:00,39.8494,-86.2583,533083,9800,354859,169561,18,7918.384711,5845344,,1.62507527,84000018,USA,86826.40894,,
Iowa,US,2021-01-06 05:30:00,42.0115,-93.2105,288298,3999,247853,36446,19,9137.610259,1181244,,1.387106397,84000019,USA,37439.54968,,
Kansas,US,2021-01-06 05:30:00,38.5266,-96.7265,233901,3006,4643,225508,20,8002.432968,1024129,,1.28036854,84000020,USA,35153.40262,,
Kentucky,US,2021-01-06 05:30:00,37.6681,-84.6701,280835,2772,37502,240561,21,6285.934535,3234501,,0.987056457,84000021,USA,72397.89036,,
Louisiana,US,2021-01-06 05:30:00,31.1695,-91.8678,326648,7635,263712,55301,22,7026.510532,4307755,,2.337378462,84000022,USA,92663.92531,,
Maine,US,2021-01-06 05:30:00,44.6939,-69.3819,26565,369,11582,14614,23,1976.25077,1143104,,1.389045737,84000023,USA,85038.96707,,
Maryland,US,2021-01-06 05:30:00,39.0639,-76.8021,289758,6082,9388,274288,24,4792.810734,5894499,,2.098992953,84000024,USA,97499.35491,,
Massachusetts,US,2021-01-06 05:30:00,42.2302,-71.5301,397202,12734,261672,122796,25,5762.812145,11206212,,3.205925449,84000025,USA,162585.5223,,
Michigan,US,2021-01-06 05:30:00,43.3266,-84.5361,546642,13608,363611,169423,26,5473.613971,8319486,,2.489380618,84000026,USA,83304.3469,,
Minnesota,US,2021-01-06 05:30:00,45.6945,-93.9002,425261,5520,406667,13074,27,7540.580662,5499303,,1.298026389,84000027,USA,97511.73481,,
Mississippi,US,2021-01-06 05:30:00,32.7416,-89.6787,225444,4975,182103,38366,28,7575.023966,1409022,,2.206756445,84000028,USA,47343.79898,,
Missouri,US,2021-01-06 05:30:00,38.4561,-92.2884,458230,5987,,410936,29,6792.519603,3711328,,1.427248696,84000029,USA,60470.41204,,
Montana,US,2021-01-06 05:30:00,46.9219,-110.4544,83378,1005,77449,4924,30,7801.245909,813082,,1.20535393,84000030,USA,76075.85485,,
Nebraska,US,2021-01-06 05:30:00,41.1254,-98.2681,171033,1692,114249,55092,31,8841.619762,1781797,,0.98928277,84000031,USA,92110.71294,,
Nevada,US,2021-01-06 05:30:00,38.3135,-117.0554,235455,3235,,232220,32,7644.255681,2150738,,1.373935572,84000032,USA,69825.61922,,
New Hampshire,US,2021-01-06 05:30:00,43.4525,-71.5639,48662,792,40720,6480,33,3529.573564,1061333,,1.650275046,84000033,USA,78055.77803,,
New Jersey,US,2021-01-06 05:30:00,40.2989,-74.521,554400,19382,57439,422815,34,5625.144249,8067673,,3.879224075,84000034,USA,90829.77284,,
New Mexico,US,2021-01-06 05:30:00,34.8405,-106.2485,148499,2594,70737,75168,35,7082.074885,2023459,,1.74681311,84000035,USA,96500.90685,,
New York,US,2021-01-06 05:30:00,42.1657,-74.9481,1048281,38743,105379,904159,36,5388.63296,26135866,,3.695860175,84000036,USA,134350.0349,,
North Carolina,US,2021-01-06 05:30:00,35.6301,-79.8064,575396,6996,487090,81310,37,5486.187944,7200171,,1.215858296,84000037,USA,68650.96618,,
North Dakota,US,2021-01-06 05:30:00,47.5289,-99.784,93494,1336,90281,1884,38,12268.55558,1258364,,1.421481592,84000038,USA,165126.1971,,
Northern Mariana Islands,US,2021-01-06 05:30:00,15.0979,145.6739,122,2,29,91,69,221.2389381,17551,,1.639344262,580,MNP,31827.5787,,
Ohio,US,2021-01-06 05:30:00,40.3888,-82.7649,735003,14331,596221,129535,39,6287.934914,7961105,,1.258090103,84000039,USA,68107.08267,,
Oklahoma,US,2021-01-06 05:30:00,35.5653,-96.9289,308600,2571,271693,34004,40,7790.504403,2738033,,0.834014559,84000040,USA,69195.17479,,
Oregon,US,2021-01-06 05:30:00,44.572,-122.0709,119488,1550,5870,112068,41,2832.988401,2722777,,1.297201393,84000041,USA,64555.40021,,
Pennsylvania,US,2021-01-06 05:30:00,40.5908,-77.2098,680080,16631,471740,190722,42,5303.847707,7794549,,2.435353271,84000042,USA,31159.6034,,
Puerto Rico,US,2021-01-06 05:30:00,18.2208,-66.5901,79319,1562,70374,7383,72,2483.61302,385291,,1.969263354,630,PRI,12064.1176,,
Rhode Island,US,2021-01-06 05:30:00,41.6809,-71.5118,93852,2005,5682,86300,44,8859.302919,2059444,,1.992498828,84000044,USA,194404.3626,,
South Carolina,US,2021-01-06 05:30:00,33.8569,-80.945,328073,5498,157106,165469,45,6371.940644,3298481,,1.675846534,84000045,USA,64064.17214,,
South Dakota,US,2021-01-06 05:30:00,44.2998,-99.4388,101076,1513,93529,6034,46,11425.41929,377362,,1.496893427,84000046,USA,42656.20991,,
Tennessee,US,2021-01-06 05:30:00,35.7478,-86.6923,617649,7267,539207,71175,47,9044.270947,5766988,,1.176558207,84000047,USA,84446.34739,,
Texas,US,2021-01-06 05:30:00,31.0545,-97.5635,1864173,28808,1488189,343777,48,6417.335621,14289877,,1.547590961,84000048,USA,49282.43774,,
Utah,US,2021-01-06 05:30:00,40.15,-111.8624,288951,1312,236196,51443,49,9012.937786,2295396,,0.454056224,84000049,USA,71597.81881,,
Vermont,US,2021-01-06 05:30:00,44.0459,-72.7107,8038,149,5463,2426,50,1288.163734,719758,,1.853694949,84000050,USA,115347.8667,,
Virgin Islands,US,2021-01-06 05:30:00,18.3358,-64.8963,2083,24,1938,121,78,1941.865235,36697,,1.152184349,850,VIR,34210.57538,,
Virginia,US,2021-01-06 05:30:00,37.7693,-78.17,371913,5191,31735,334987,51,4357.239437,4404641,,1.395756534,84000051,USA,51603.66933,,
Washington,US,2021-01-06 05:30:00,47.4009,-121.4905,258767,3541,,255226,53,3398.169876,3935760,,1.36841251,84000053,USA,51685.03353,,
West Virginia,US,2021-01-06 05:30:00,38.4912,-80.9545,93162,1442,64404,27316,54,5198.345895,1576908,,1.547841395,84000054,USA,87989.88029,,
Wisconsin,US,2021-01-06 05:30:00,44.2685,-89.6165,531890,5366,458650,67874,55,9135.182984,5445697,,1.008855214,84000055,USA,93529.56169,,
Wyoming,US,2021-01-06 05:30:00,42.756,-107.3025,45569,464,43563,1542,56,7873.570865,515527,,1.018236082,84000056,USA,89074.55435,,
Alabama,US,2021-01-07 05:30:00,32.3182,-86.9023,384184,4994,211684,167506,1,7835.396788,1921210,,1.299897966,84000001,USA,39182.89846,,
Alaska,US,2021-01-07 05:30:00,61.3707,-152.4044,48922,220,7165,41514,2,6684.346144,1311015,,0.449906951,84000002,USA,179211.8052,,
American Samoa,US,2021-01-07 05:30:00,-14.271,-170.132,0,0,,0,60,0,2140,,,16,ASM,3846.084722,,
Arizona,US,2021-01-07 05:30:00,33.7298,-111.4312,574680,9444,81214,484022,4,7895.34749,5374504,,1.643349342,84000004,USA,40859.31628,,
Arkansas,US,2021-01-07 05:30:00,34.9697,-92.3731,242593,3901,210617,28075,5,8038.726173,2104323,,1.608043101,84000005,USA,69730.27407,,
California,US,2021-01-07 05:30:00,36.1162,-119.6816,2567843,28159,,2502931,6,6405.250851,34548621,,1.103420699,84000006,USA,87437.80627,,
Colorado,US,2021-01-07 05:30:00,39.0598,-105.3111,349450,5050,18534,325866,8,6068.171904,4597755,,1.445128058,84000008,USA,79839.65579,,
Connecticut,US,2021-01-07 05:30:00,41.5978,-72.7554,199454,6230,9800,183424,9,5594.332237,4528777,,3.123527229,84000009,USA,127024.1919,,
Delaware,US,2021-01-07 05:30:00,39.3185,-75.5071,61729,1102,18851,41931,10,6339.215662,1020329,,1.534124966,84000010,USA,104781.9595,,
Diamond Princess,US,2021-01-07 05:30:00,,,49,0,,49,88888,,,,0,84088888,USA,,,
District of Columbia,US,2021-01-07 05:30:00,38.8974,-77.0268,30482,806,21461,8215,11,4319.099283,932102,,2.644183453,84000011,USA,132072.7341,,
Florida,US,2021-01-07 05:30:00,27.7663,-81.6868,1409906,22317,,1387589,12,6564.499789,16310438,,1.582871482,84000012,USA,75941.13849,,
Georgia,US,2021-01-07 05:30:00,33.0406,-83.6431,713840,11165,,702675,13,6723.288693,5523221,,1.564075983,84000013,USA,52020.35371,,
Grand Princess,US,2021-01-07 05:30:00,,,103,3,,100,99999,,,,2.912621359,84099999,USA,,,
Guam,US,2021-01-07 05:30:00,13.4443,144.7937,7378,123,7145,110,66,4492.507413,97831,,1.66711846,316,GUM,59569.8689,,
Hawaii,US,2021-01-07 05:30:00,21.0943,-157.4983,22917,299,11958,10353,15,1596.895765,836346,,1.322423706,84000015,USA,59069.32265,,
Idaho,US,2021-01-07 05:30:00,44.2405,-114.4788,146106,1488,62215,82403,16,8175.751861,552026,,1.018438668,84000016,USA,30890.09074,,
Illinois,US,2021-01-07 05:30:00,40.3495,-88.9861,999288,18735,,980553,17,7885.906848,13698428,,1.874834882,84000017,USA,108101.4954,,
Indiana,US,2021-01-07 05:30:00,39.8494,-86.2583,539229,9883,357442,173044,18,8009.677047,5894505,,1.621389057,84000018,USA,87556.64366,,
Iowa,US,2021-01-07 05:30:00,42.0115,-93.2105,290776,4060,249919,36797,19,9216.150513,1185478,,1.396263791,84000019,USA,37573.74638,,
Kansas,US,2021-01-07 05:30:00,38.5266,-96.7265,239197,3041,4745,230606,20,8182.125236,1037519,,1.266932639,84000020,USA,35613.01665,,
Kentucky,US,2021-01-07 05:30:00,37.6681,-84.6701,286540,2806,37821,245913,21,6413.629646,3247372,,0.97926991,84000021,USA,72685.98217,,
Louisiana,US,2021-01-07 05:30:00,31.1695,-91.8678,333524,7681,280373,45470,22,7174.41986,4334992,,2.302982694,84000022,USA,93249.8192,,
Maine,US,2021-01-07 05:30:00,44.6939,-69.3819,27090,372,11607,15111,23,2015.307109,1151056,,1.373200443,84000023,USA,85630.54042,,
Maryland,US,2021-01-07 05:30:00,39.0639,-76.8021,292904,6132,9391,277381,24,4844.847891,5932780,,2.093518696,84000024,USA,98132.55085,,
Massachusetts,US,2021-01-07 05:30:00,42.2302,-71.5301,404053,12836,261672,129545,25,5862.209998,11308785,,3.176810963,84000025,USA,164073.7044,,
Michigan,US,2021-01-07 05:30:00,43.3266,-84.5361,551498,13667,363611,174220,26,5522.237877,8364930,,2.478159486,84000026,USA,83759.38496,,
Minnesota,US,2021-01-07 05:30:00,45.6945,-93.9002,427587,5596,406910,15081,27,7581.824488,5519178,,1.308739508,84000027,USA,97864.15142,,
Mississippi,US,2021-01-07 05:30:00,32.7416,-89.6787,228235,5013,182103,41119,28,7668.802872,1411813,,2.196420356,84000028,USA,47437.57789,,
Missouri,US,2021-01-07 05:30:00,38.4561,-92.2884,462063,6022,,413185,29,6829.701302,3724603,,1.427351325,84000029,USA,60686.70785,,
Montana,US,2021-01-07 05:30:00,46.9219,-110.4544,84060,1015,78114,4931,30,7865.057103,817142,,1.207470854,84000030,USA,76455.72794,,
Nebraska,US,2021-01-07 05:30:00,41.1254,-98.2681,172469,1703,114249,56517,31,8915.85436,1795682,,0.987423827,84000031,USA,92828.5036,,
Nevada,US,2021-01-07 05:30:00,38.3135,-117.0554,237393,3295,,234098,32,7707.174572,2162129,,1.387993749,84000032,USA,70195.43815,,
New Hampshire,US,2021-01-07 05:30:00,43.4525,-71.5639,49584,816,41237,6785,33,3591.792668,1068111,,1.670830091,84000033,USA,78554.26631,,
New Jersey,US,2021-01-07 05:30:00,40.2989,-74.521,560057,19523,57888,427236,34,5681.560516,8113523,,3.868644815,84000034,USA,91345.97436,,
New Mexico,US,2021-01-07 05:30:00,34.8405,-106.2485,149984,2641,72089,75254,35,7152.896111,2032578,,1.760854491,84000035,USA,96935.80163,,
New York,US,2021-01-07 05:30:00,42.1657,-74.9481,1064297,38912,105379,920006,36,5470.96236,26333682,,3.656122304,84000036,USA,135366.8976,,
North Carolina,US,2021-01-07 05:30:00,35.6301,-79.8064,582348,7076,487090,88182,37,5552.472692,7243218,,1.215081017,84000037,USA,69061.4034,,
North Dakota,US,2021-01-07 05:30:00,47.5289,-99.784,93832,1341,90511,1987,38,12312.90892,1262673,,1.421689829,84000038,USA,165691.6366,,
Northern Mariana Islands,US,2021-01-07 05:30:00,15.0979,145.6739,125,2,29,94,69,226.6792398,17553,,1.6,580,MNP,31831.20557,,
Ohio,US,2021-01-07 05:30:00,40.3888,-82.7649,742817,14482,605474,127975,39,6354.783516,7908645,,1.261145073,84000039,USA,67658.28849,,
Oklahoma,US,2021-01-07 05:30:00,35.5653,-96.9289,311924,2633,274657,34283,40,7874.027886,2758923,,0.845066806,84000040,USA,69723.10386,,
Oregon,US,2021-01-07 05:30:00,44.572,-122.0709,120223,1558,5870,112795,41,2850.414808,2741116,,1.295925073,84000041,USA,64990.20683,,
Pennsylvania,US,2021-01-07 05:30:00,40.5908,-77.2098,689673,16989,485206,186277,42,5377.273797,7853300,,2.457154146,84000042,USA,31325.95255,,
Puerto Rico,US,2021-01-07 05:30:00,18.2208,-66.5901,79612,1570,70374,7668,72,2492.787349,385584,,1.972064513,630,PRI,12073.29193,,
